date,time,name,flyer,url,host,city,region,source,labels
2026-07-02,21:00,SBK im Kulturbistro,https://www.latino.ch/images/m/7b/7b8233a22fe9e2c1e34281e0a7ae8c0c31b107f283badc028adce40af630fdf3.jpg,https://www.latino.ch/events/sbk-im-kulturbistro-2026-07-02-kulturbistro-karl-schenk-bern-switzerland,KulturBistro - Karl Schenk,"Bern, Switzerland",Region Bern,latino.ch,
2026-07-02,21:30,Sbk du jeudi,https://www.latino.ch/images/m/ac/ac2366205ba50d4d399baeb65dfdb5ac872da029f24f4c1f096dab4a69d5c19a.jpg,https://www.latino.ch/events/sbk-du-jeudi-2026-07-02-rue-de-bourgogne-60-neuchatel-suisse-2034-neuchatel,"rue de bourgogne 60, Neuchâtel, Suisse",2034 Neuchâtel,West Schweiz,latino.ch,kurs|party
2026-07-03,18:00,Caliente! Latin Music Festival,https://www.latino.ch/images/m/a4/a4369ad7c9a735168655c56c6b00c64c54aceef22f00f40ea90c6e979c55396e.jpg,https://www.latino.ch/events/caliente-latin-music-festival-2026-07-03-kasernenareal-8004-zuerich,Kasernenareal,8004 Zürich,Region Zürich,latino.ch,live-musik|openair|party|show
2026-07-03,18:00,KIT (Koordination - Isolation - Technik) Solokurs,https://www.latino.ch/images/m/c7/c7d31d26c9248361e44cfd3a9bef5f23889a6c97dc924fb7ba35e54133eeb351.jpg,https://www.latino.ch/venues/54493156766972563b070000/events/2026-07-03,SalsaRica - The Dance Factory,8005 Zürich,Region Zürich,latino.ch,kurs
2026-07-03,18:50,Vive Bailando - Salsa & Bachata,https://www.latino.ch/images/m/41/41b3314822c175b4430b7166abdc3ded9b005bb2f0356bbc705d8c82c61690d5.jpg,https://www.latino.ch/events/vive-bailando-salsa-und-bachata-2026-07-03-united-dance-studio-8048-zuerich,United Dance Studio,8048 Zürich,Region Zürich,latino.ch,kurs
2026-07-03,19:00,Arena Salsa Open Air Party,https://www.latino.ch/images/m/75/75babc3868ef996bdebc573eea79248121a357e44e172e5c3f904ef63177edd9.jpg,https://www.latino.ch/events/arena-salsa-open-air-party-2026-07-03-tc-cis-solothurn-4503-solothurn,TC CIS SOLOTHURN,4503 Solothurn,Region Solothurn & Aarau,latino.ch,openair|party
2026-07-03,19:00,Kizomba Kurs in St. Gallen!!!,https://www.latino.ch/images/m/50/509f63aa23e5070d294438f34aabed57d8f12d9f6d1144e4767fa18c83b37287.jpg,https://www.latino.ch/events/kizomba-kurs-in-st-gallen-2026-07-03-pivot-9016-st-gallen,Pivot,9016 St. Gallen,Ost Schweiz,latino.ch,
2026-07-03,19:00,Salsa Kurs,https://www.latino.ch/images/m/04/0460520dd64ba7d8efd43d77cb6d9795838b3bdbd7634d0d210c50e0e9350bce.jpg,https://www.latino.ch/events/salsa-kurs-2026-07-03-ritmo-latino-wohlen,Ritmo Latino,Wohlen,Region Solothurn & Aarau,latino.ch,kurs
2026-07-03,19:00,"Täglich Salsa-, Bachata- und Kizombakurse",https://www.latino.ch/images/m/db/db14097ef21a303f6834826c7299758a230b5da4cf0c9da5e17f57c5f5b5a963.jpg,https://www.latino.ch/events/taeglich-salsa-bachata-und-kizombakurse-2026-07-03-salsaole-5610-wohlen-ag,SalsaOlé,5610 Wohlen AG,Region Solothurn & Aarau,latino.ch,
2026-07-03,19:30,Grats Schnupperkurs,https://www.latino.ch/images/m/c7/c7d31d26c9248361e44cfd3a9bef5f23889a6c97dc924fb7ba35e54133eeb351.jpg,https://www.latino.ch/venues/54493156766972563b070000/events/2026-07-03,SalsaRica - The Dance Factory,8005 Zürich,Region Zürich,latino.ch,kurs
2026-07-03,21:00,Danceflow Night by Salsaflow DC - Salsa & Bachata Floor,https://www.latino.ch/images/m/ac/acd42f8c0b99113f21c5283f002c9e4499d974e0b4658a21605903ac9c29b34d.jpg,https://www.latino.ch/events/danceflow-night-by-salsaflow-dc-salsa-and-bachata-floor-2026-07-03-salsaflow-dc-4051-basel,Salsaflow DC,4051 Basel,Region Basel,latino.ch,party
2026-07-03,21:00,FridayNight @ Bananenreiferei,https://www.latino.ch/images/m/13/13e85e36a33e39d7953e0488a78b18ff9b9dfc7c706e436636f150e123d3b37c.jpg,https://www.latino.ch/events/fridaynight-um-bananenreiferei-2026-07-03-salsarica-the-party-factory-8005-zuerich,Salsarica - The Party Factory,8005 Zürich,Region Zürich,latino.ch,party
2026-07-04,11:00,Mambo Special,https://www.latino.ch/images/m/54/54c0c885f56cd89212ce556653a145de6e7e2e6bb86151e7bad6caf8535cba07.jpg,https://www.latino.ch/events/mambo-special-2026-07-04-tanzschule-danzarte-3018-bern,Tanzschule Danzarte,3018 Bern,Region Bern,latino.ch,kurs
2026-07-04,13:30,Bachata Sensual Bootcamp Leading & Following,https://www.latino.ch/images/m/19/19d2818990e9ee91323f3b5cdb155b21f381e695eb810ebe511c49150a8c6825.jpg,https://www.latino.ch/events/bachata-sensual-bootcamp-leading-und-following-2026-07-04-pivot-9016-st-gallen,Pivot,9016 St. Gallen,Ost Schweiz,latino.ch,kurs|party
2026-07-04,16:00,Caliente! Latin Music Festival,https://www.latino.ch/images/m/a4/a4369ad7c9a735168655c56c6b00c64c54aceef22f00f40ea90c6e979c55396e.jpg,https://www.latino.ch/events/caliente-latin-music-festival-2026-07-04-kasernenareal-8004-zuerich,Kasernenareal,8004 Zürich,Region Zürich,latino.ch,live-musik|openair|party|show
2026-07-04,18:00,Openair Salsa Biel-Bienne,https://www.latino.ch/images/m/0e/0e4b08a9c8a6299be6700f1cf23d7299d3508d7abab3571a9aa2f9f4a1319118.jpg,https://www.latino.ch/events/openair-salsa-biel-bienne-2026-07-04-stadtpark-biel-2502-biel,Stadtpark Biel,2502 Biel,Region Bern,latino.ch,party
2026-07-04,20:30,Bachata Village Party in St. Gallen!!!,https://www.latino.ch/images/m/06/06478e415c92467cba5ce3f9f94c85ac196552c5484409fd376e95bcef0a28b8.jpg,https://www.latino.ch/events/bachata-village-party-in-st-gallen-2026-07-04-pivot-9016-st-gallen,Pivot,9016 St. Gallen,Ost Schweiz,latino.ch,
2026-07-04,20:30,🌴 SUMMER BEACH PARTY Salsa · Bachata · Kizomba — die heisseste Sommernacht in Basel 🌊 ☀️,https://www.latino.ch/images/m/3d/3d977898f2f2842af88e953ea6445ce3f66b9eae90e71585ca25453b25f02cae.jpg,https://www.latino.ch/events/summer-beach-party-salsa-stern-bachata-stern-kizomba-die-heisseste-sommernacht-in-basel-2026-07-04-leimgrubenweg-9d-4053-basel-switzerland-4053-basel,"Leimgrubenweg 9d, 4053 Basel, Switzerland",4053 Basel,Region Basel,latino.ch,
2026-07-04,21:00,Fiesta Cubana,https://www.latino.ch/images/m/ca/ca62b89c10438144894525cb636d5d46f0d56e06b59beecf30e4b7374d254f0d.jpg,https://www.latino.ch/events/fiesta-cubana-2026-07-04-pfistern-2502-biel-bienne,Pfistern,2502 Biel - Bienne,Region Bern,latino.ch,kurs|party
2026-07-05,11:00,🎉 GRAND OPENING – Tanzschule Pasito 🎉 Gratis Workshops am Eröffnungssonntag!,https://www.latino.ch/images/m/50/5053ba227a09dcb9e9b42a72b54622635b928c1d8e216e20e353871eef89628f.jpg,https://www.latino.ch/events/grand-opening-tanzschule-pasito-gratis-workshops-am-eroeffnungssonntag-2026-07-05-pasito-tanzschule-4632-trimbach,Pasito Tanzschule,4632 Trimbach,Region Solothurn & Aarau,latino.ch,kurs
2026-07-05,13:00,Caliente! Latin Music Festival,https://www.latino.ch/images/m/a4/a4369ad7c9a735168655c56c6b00c64c54aceef22f00f40ea90c6e979c55396e.jpg,https://www.latino.ch/events/caliente-latin-music-festival-2026-07-05-kasernenareal-8004-zuerich,Kasernenareal,8004 Zürich,Region Zürich,latino.ch,live-musik|openair|party|show
2026-07-05,18:00,🎉 GRAND OPENING PARTY – Tanzschule Pasito 🎉,https://www.latino.ch/images/m/50/5053ba227a09dcb9e9b42a72b54622635b928c1d8e216e20e353871eef89628f.jpg,https://www.latino.ch/events/grand-opening-party-tanzschule-pasito-2026-07-05-pasito-tanzschule-4632-trimbach,Pasito Tanzschule,4632 Trimbach,Region Solothurn & Aarau,latino.ch,party
2026-07-05,18:30,Konzert mit Los Van Van (Kuba),https://www.latino.ch/images/m/8c/8ca3a8e65109b2cc6af7797f90886bb86d30923cf1a5372780a225c8a9f68dbf.jpg,https://www.latino.ch/events/konzert-mit-los-van-van-kuba-2026-07-05-sternensaal-buempliz-3018-bern,Sternensaal Bümpliz,3018 Bern,Region Bern,latino.ch,live-musik
2026-07-05,19:00,Jeden Sonntag ★ WELCOME TO THE SUNNY SIDE​ ★ SALSA & BACHATA SUNSET DANCE Party mit DJ Theo,https://www.latino.ch/images/m/d2/d2c69d2e629980caeb08ce6a2a8c8c38ea4be9da658d04ebaf22197f3a29fa11.jpg,https://www.latino.ch/events/jeden-sonntag-welcome-to-the-sunny-side-salsa-und-bachata-sunset-dance-party-mit-dj-theo-2026-07-05-strandbad-lido-6006-luzern,Strandbad Lido,6006 Luzern,Zentral Schweiz,latino.ch,openair|party
2026-07-05,19:00,"Täglich Salsa-, Bachata- und Kizombakurse",https://www.latino.ch/images/m/db/db14097ef21a303f6834826c7299758a230b5da4cf0c9da5e17f57c5f5b5a963.jpg,https://www.latino.ch/events/taeglich-salsa-bachata-und-kizombakurse-2026-07-05-salsaole-5610-wohlen-ag,SalsaOlé,5610 Wohlen AG,Region Solothurn & Aarau,latino.ch,
2026-07-06,17:15,Intensivewoche 2026,https://www.latino.ch/images/m/23/23e69e453247c2fecb4ea6314d9a85b705b01b58bc80b30d59d9276c180277ee.jpg,https://www.latino.ch/events/intensivewoche-2026-2026-07-06-salsadancers-tanzstudio-3005-bern-be,Salsadancers Tanzstudio,3005 Bern BE,Region Bern,latino.ch,
2026-07-06,18:00,Ladies Style Salsa & Bachata Solokurs,https://www.latino.ch/images/m/7c/7cfee2625edc61e92303d8d74f7f8efabaaebde19dbaf95e1f1f507bd8dbbe1f.jpg,https://www.latino.ch/events/ladies-style-salsa-und-bachata-solokurs-2026-07-06-salsarica-the-dance-factory-8005-zuerich,SalsaRica - The Dance Factory,8005 Zürich,Region Zürich,latino.ch,kurs
2026-07-06,18:30,Salsa con Rumba,https://www.latino.ch/images/m/55/55cbd370697c3154d350839261122098d730df37a62cd24568b9c1a8ee0fc199.jpg,https://www.latino.ch/events/salsa-con-rumba-2026-07-06-tanzschule-danzarte-3018-bern,Tanzschule Danzarte,3018 Bern,Region Bern,latino.ch,kurs
2026-07-06,18:30,☀️ Sommercamp 2026 – Salsa & Bachata lernen,https://www.latino.ch/images/m/97/97abee6146549106ee576f06a17de5248ae3b3709fb27d5b415dbd37c9198adf.jpg,https://www.latino.ch/events/sommercamp-2026-salsa-und-bachata-lernen-2026-07-06-pasito-tanzschule-4632-trimbach,Pasito Tanzschule,4632 Trimbach,Region Solothurn & Aarau,latino.ch,kurs
2026-07-06,18:50,Vive Bailando - Salsa & Bachata,https://www.latino.ch/images/m/41/41b3314822c175b4430b7166abdc3ded9b005bb2f0356bbc705d8c82c61690d5.jpg,https://www.latino.ch/events/vive-bailando-salsa-und-bachata-2026-07-06-dance-square-22-zuerich-switzerland,Dance Square 22,"Zürich, Switzerland",Region Zürich,latino.ch,kurs
2026-07-06,19:00,Salsa Kurs,https://www.latino.ch/images/m/04/0460520dd64ba7d8efd43d77cb6d9795838b3bdbd7634d0d210c50e0e9350bce.jpg,https://www.latino.ch/venues/672b796ecd590400010ad46d/events/2026-07-06,Ritmo Latino,Wohlen,Region Solothurn & Aarau,latino.ch,kurs
2026-07-06,19:00,"Täglich Salsa-, Bachata- und Kizombakurse",https://www.latino.ch/images/m/db/db14097ef21a303f6834826c7299758a230b5da4cf0c9da5e17f57c5f5b5a963.jpg,https://www.latino.ch/events/taeglich-salsa-bachata-und-kizombakurse-2026-07-06-salsaole-5610-wohlen-ag,SalsaOlé,5610 Wohlen AG,Region Solothurn & Aarau,latino.ch,
2026-07-06,19:20,BACHATA FUSION 2 (Fortgeschrittene),https://www.latino.ch/images/m/0a/0a45f8eb26ee755194e69dde824a3d1cf53aaa425b2fe5d87df146d8d6924a54.jpg,https://www.latino.ch/events/bachata-fusion-2-fortgeschrittene-2026-07-06-dance-spot-zurich-tanzschule-8152-opfikon,DANCE SPOT ZURICH Tanzschule,8152 Opfikon,Region Zürich,latino.ch,kurs
2026-07-06,19:30,Lounge@Bananenreiferei,https://www.latino.ch/images/m/3e/3e507bd053fc83ae81824e1a343d2e1d0c7f94091300f7176048e83c0ac24a75.jpg,https://www.latino.ch/events/lounge-um-bananenreiferei-2026-07-06-salsarica-the-party-factory-8005-zuerich,Salsarica - The Party Factory,8005 Zürich,Region Zürich,latino.ch,party
2026-07-06,20:30,Bachata Kurs,https://www.latino.ch/images/m/04/0460520dd64ba7d8efd43d77cb6d9795838b3bdbd7634d0d210c50e0e9350bce.jpg,https://www.latino.ch/venues/672b796ecd590400010ad46d/events/2026-07-06,Ritmo Latino,Wohlen,Region Solothurn & Aarau,latino.ch,kurs
2026-07-07,17:15,Intensivewoche 2026,https://www.latino.ch/images/m/23/23e69e453247c2fecb4ea6314d9a85b705b01b58bc80b30d59d9276c180277ee.jpg,https://www.latino.ch/events/intensivewoche-2026-2026-07-07-salsadancers-tanzstudio-3005-bern-be,Salsadancers Tanzstudio,3005 Bern BE,Region Bern,latino.ch,
2026-07-07,18:30,☀️ Sommercamp 2026 – Salsa & Bachata lernen,https://www.latino.ch/images/m/97/97abee6146549106ee576f06a17de5248ae3b3709fb27d5b415dbd37c9198adf.jpg,https://www.latino.ch/events/sommercamp-2026-salsa-und-bachata-lernen-2026-07-07-pasito-tanzschule-4632-trimbach,Pasito Tanzschule,4632 Trimbach,Region Solothurn & Aarau,latino.ch,kurs
2026-07-07,18:50,Vive Bailando - Salsa & Bachata,https://www.latino.ch/images/m/41/41b3314822c175b4430b7166abdc3ded9b005bb2f0356bbc705d8c82c61690d5.jpg,https://www.latino.ch/events/vive-bailando-salsa-und-bachata-2026-07-07-schulhaus-kornhaus-8005-zuerich,Schulhaus Kornhaus,8005 Zürich,Region Zürich,latino.ch,kurs
2026-07-07,19:00,Bachata Kurs,https://www.latino.ch/images/m/04/0460520dd64ba7d8efd43d77cb6d9795838b3bdbd7634d0d210c50e0e9350bce.jpg,https://www.latino.ch/venues/672b796ecd590400010ad46d/events/2026-07-07,Ritmo Latino,Wohlen,Region Solothurn & Aarau,latino.ch,kurs
2026-07-07,19:00,Musicalidad & Interpretacion de la musica (Timba) mit Mirjam und Julio Napoles,https://www.latino.ch/images/m/fd/fd1e9788abd7bb0f2443bd2e577508784dec789cc06d86a308414a09a4b3013f.jpg,https://www.latino.ch/events/musicalidad-und-interpretacion-de-la-musica-timba-mit-mirjam-und-julio-napoles-2026-07-07-tanzschule-danzarte-3018-bern,Tanzschule Danzarte,3018 Bern,Region Bern,latino.ch,kurs
2026-07-07,19:00,"Täglich Salsa-, Bachata- und Kizombakurse",https://www.latino.ch/images/m/db/db14097ef21a303f6834826c7299758a230b5da4cf0c9da5e17f57c5f5b5a963.jpg,https://www.latino.ch/events/taeglich-salsa-bachata-und-kizombakurse-2026-07-07-salsaole-5610-wohlen-ag,SalsaOlé,5610 Wohlen AG,Region Solothurn & Aarau,latino.ch,
2026-07-07,20:30,Salsa Kurs,https://www.latino.ch/images/m/04/0460520dd64ba7d8efd43d77cb6d9795838b3bdbd7634d0d210c50e0e9350bce.jpg,https://www.latino.ch/venues/672b796ecd590400010ad46d/events/2026-07-07,Ritmo Latino,Wohlen,Region Solothurn & Aarau,latino.ch,kurs
2026-07-07,20:30,TuesdayKiz,https://www.latino.ch/images/m/6a/6a47ac41bf113f7f4a7567abd0fcf9df8a4a5ffce520c7ff8a0b77636894ed42.jpg,https://www.latino.ch/events/tuesdaykiz-2026-07-07-kulturbistro-karl-schenk-bern-switzerland,KulturBistro - Karl Schenk,"Bern, Switzerland",Region Bern,latino.ch,
2026-07-07,21:00,Bachata Social,https://www.latino.ch/images/m/a3/a3ead155a0784e220010fa82b67d6124d900ee9e663200a12d523d655e5ac897.jpg,https://www.latino.ch/events/bachata-social-2026-07-07-bachasuave-studio-6343-rotkreuz,BachaSuave Studio,6343 Rotkreuz,Zentral Schweiz,latino.ch,
2026-07-08,17:00,"Jardin Sabor Latino, Salsa-Bachta Open Air in Katharinas Garten",https://www.latino.ch/images/m/32/32ca3881e43d8a32e17edaedb12ff7b2503fae7e66eb8ffd501781b0393b3d45.jpg,https://www.latino.ch/events/jardin-sabor-latino-salsa-bachta-open-air-in-katharinas-garten-2026-07-08-katharinas-garten-8400-winterthur,Katharinas Garten,8400 Winterthur,Region Zürich,latino.ch,kurs|openair|party
2026-07-08,17:15,3 Tage Intensiv mit Yusimi Moya Rodriguez,https://www.latino.ch/images/m/31/31d62e2435b21600c221b3359085f1f4060c6ae690e9b7e4db49f80e980756d9.jpg,https://www.latino.ch/venues/5483260776697233df2f0100/events/2026-07-08,Salsadancers Tanzstudio,3005 Bern BE,Region Bern,latino.ch,
2026-07-08,17:15,Intensivewoche 2026,https://www.latino.ch/images/m/31/31d62e2435b21600c221b3359085f1f4060c6ae690e9b7e4db49f80e980756d9.jpg,https://www.latino.ch/venues/5483260776697233df2f0100/events/2026-07-08,Salsadancers Tanzstudio,3005 Bern BE,Region Bern,latino.ch,
2026-07-08,18:00,Afro-Cuban Salsa Solokurs,https://www.latino.ch/images/m/54/54036b972b83db1a764591fa1a29fed3fb0747f85eebcac519153762c1708e05.jpg,https://www.latino.ch/events/afro-cuban-salsa-solokurs-2026-07-08-salsarica-the-dance-factory-8005-zuerich,SalsaRica - The Dance Factory,8005 Zürich,Region Zürich,latino.ch,kurs
2026-07-08,18:00,Bachata Rueda Kurs in St.Gallen!!!,https://www.latino.ch/images/m/a8/a8a9eb196f65fea731be26a96bf11790b8c65160adea972815077b223609b4c9.jpg,https://www.latino.ch/venues/64f5c5088d4cb80001995825/events/2026-07-08,Pivot,9016 St. Gallen,Ost Schweiz,latino.ch,kurs|party
2026-07-08,18:30,Salsa Styling – Sommerkurs,https://www.latino.ch/images/m/75/75f49926f816dca3265b26d66aceb0745cadd6aee26b8cc2e50843bc5f10d187.jpg,https://www.latino.ch/events/salsa-styling-sommerkurs-2026-07-08-tanzschule-danzarte-3018-bern,Tanzschule Danzarte,3018 Bern,Region Bern,latino.ch,kurs
2026-07-08,18:30,☀️ Sommercamp 2026 – Salsa & Bachata lernen,https://www.latino.ch/images/m/97/97abee6146549106ee576f06a17de5248ae3b3709fb27d5b415dbd37c9198adf.jpg,https://www.latino.ch/events/sommercamp-2026-salsa-und-bachata-lernen-2026-07-08-pasito-tanzschule-4632-trimbach,Pasito Tanzschule,4632 Trimbach,Region Solothurn & Aarau,latino.ch,kurs
2026-07-08,19:00,"Täglich Salsa-, Bachata- und Kizombakurse",https://www.latino.ch/images/m/db/db14097ef21a303f6834826c7299758a230b5da4cf0c9da5e17f57c5f5b5a963.jpg,https://www.latino.ch/events/taeglich-salsa-bachata-und-kizombakurse-2026-07-08-salsaole-5610-wohlen-ag,SalsaOlé,5610 Wohlen AG,Region Solothurn & Aarau,latino.ch,
2026-07-08,19:15,"Salsa Rueda Kurs ""Mittelstufe*",https://www.latino.ch/images/m/a8/a8a9eb196f65fea731be26a96bf11790b8c65160adea972815077b223609b4c9.jpg,https://www.latino.ch/venues/64f5c5088d4cb80001995825/events/2026-07-08,Pivot,9016 St. Gallen,Ost Schweiz,latino.ch,kurs|party
2026-07-08,20:00,Salsaare,https://www.latino.ch/images/m/84/841dcd85e00e7f3682b88f2e85fdeea05599359957f7664f1687fe4deca6b35a.jpg,https://www.latino.ch/events/salsaare-2026-07-08-lounge-schwellenmaetteli-bern,Lounge Schwellenmätteli,Bern,Region Bern,latino.ch,
2026-07-08,20:30,Social Dance Night jeden Mittwoch in St. Gallen!!!,https://www.latino.ch/images/m/a8/a8a9eb196f65fea731be26a96bf11790b8c65160adea972815077b223609b4c9.jpg,https://www.latino.ch/venues/64f5c5088d4cb80001995825/events/2026-07-08,Pivot,9016 St. Gallen,Ost Schweiz,latino.ch,kurs|party
2026-07-08,21:00,SALSAMOODS,https://www.latino.ch/images/m/91/9191ee84cf6cfd56ecc1ad12a842f0c91502bf48b93eaff5ca3bcf0c1970938b.jpg,https://www.latino.ch/events/salsamoods-2026-07-08-club-el-social-im-viadukt-10-zuerich-switzerland,Club el Social im Viadukt 10,"Zürich, Switzerland",Region Zürich,latino.ch,
2026-07-08,21:00,"🔥Dein wöchentliches Salsa Social – Jeden Mittwoch im Corrientes, Basel! 💃🕺",https://www.latino.ch/images/m/6b/6b6bc49de38626136f5bf01bc9582d80e7cbd6b4463464907e1a3fb835ce526a.jpg,https://www.latino.ch/events/dein-woechentliches-salsa-social-jeden-mittwoch-im-corrientes-basel-2026-07-08-corrientes-basel-4053-basel,Corrientes Basel,4053 Basel,Region Basel,latino.ch,
2026-07-09,17:15,3 Tage Intensiv mit Yusimi Moya Rodriguez,https://www.latino.ch/images/m/31/31d62e2435b21600c221b3359085f1f4060c6ae690e9b7e4db49f80e980756d9.jpg,https://www.latino.ch/venues/5483260776697233df2f0100/events/2026-07-09,Salsadancers Tanzstudio,3005 Bern BE,Region Bern,latino.ch,
2026-07-09,17:15,Intensivewoche 2026,https://www.latino.ch/images/m/31/31d62e2435b21600c221b3359085f1f4060c6ae690e9b7e4db49f80e980756d9.jpg,https://www.latino.ch/venues/5483260776697233df2f0100/events/2026-07-09,Salsadancers Tanzstudio,3005 Bern BE,Region Bern,latino.ch,
2026-07-09,18:30,"Arena Open Air - Salsa, Bachata… Afterwork!",https://www.latino.ch/images/m/34/34061271e171045ec402802580ca2afc3bbae7be2aa43a131b8e8e88d6a141d4.jpg,https://www.latino.ch/events/arena-open-air-salsa-bachata-punkt-punkt-punkt-afterwork-2026-07-09-tc-cis-solothurn-solothurn-switzerland,TC CIS SOLOTHURN,"Solothurn, Switzerland",Region Solothurn & Aarau,latino.ch,kurs|openair|party
2026-07-09,18:30,Salsa Cubana / Casino Beginner Crashkurs,https://www.latino.ch/images/m/60/603d587dec75eadbd46a706854723622b4949d652812af6d7a45cdb8327a3629.jpg,https://www.latino.ch/venues/670e5d5dcd590400010acd92/events/2026-07-09,Tanzschule Danzarte,3018 Bern,Region Bern,latino.ch,kurs
2026-07-09,18:30,☀️ Sommercamp 2026 – Salsa & Bachata lernen,https://www.latino.ch/images/m/97/97abee6146549106ee576f06a17de5248ae3b3709fb27d5b415dbd37c9198adf.jpg,https://www.latino.ch/events/sommercamp-2026-salsa-und-bachata-lernen-2026-07-09-pasito-tanzschule-4632-trimbach,Pasito Tanzschule,4632 Trimbach,Region Solothurn & Aarau,latino.ch,kurs
2026-07-09,19:00,Bailes Populares cubanos & Musicalidad mit Mirjam und Julio Napoles,https://www.latino.ch/images/m/60/603d587dec75eadbd46a706854723622b4949d652812af6d7a45cdb8327a3629.jpg,https://www.latino.ch/venues/670e5d5dcd590400010acd92/events/2026-07-09,Tanzschule Danzarte,3018 Bern,Region Bern,latino.ch,kurs
2026-07-09,19:00,Salsa Kurs,https://www.latino.ch/images/m/04/0460520dd64ba7d8efd43d77cb6d9795838b3bdbd7634d0d210c50e0e9350bce.jpg,https://www.latino.ch/venues/672b796ecd590400010ad46d/events/2026-07-09,Ritmo Latino,Wohlen,Region Solothurn & Aarau,latino.ch,kurs
2026-07-09,19:00,"Täglich Salsa-, Bachata- und Kizombakurse",https://www.latino.ch/images/m/db/db14097ef21a303f6834826c7299758a230b5da4cf0c9da5e17f57c5f5b5a963.jpg,https://www.latino.ch/events/taeglich-salsa-bachata-und-kizombakurse-2026-07-09-salsaole-5610-wohlen-ag,SalsaOlé,5610 Wohlen AG,Region Solothurn & Aarau,latino.ch,
2026-07-09,19:30,AXcent Dance - Bachata Lady Style Open Level,https://www.latino.ch/images/m/6a/6a254b11f17311000dc33859.jpg,https://www.latino.ch/events/axcent-dance-bachata-lady-style-open-level-2026-07-09-axcent-dance-zurich,AXcent Dance,Zurich,Region Zürich,latino.ch,kurs
2026-07-09,19:45,Salsa – Rueda de Casino,https://www.latino.ch/images/m/60/603d587dec75eadbd46a706854723622b4949d652812af6d7a45cdb8327a3629.jpg,https://www.latino.ch/venues/670e5d5dcd590400010acd92/events/2026-07-09,Tanzschule Danzarte,3018 Bern,Region Bern,latino.ch,kurs
